Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,000",90 - 100,"1,000 - 1,100",Jul 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",Jun 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,050",80 - 90,800 - 900,Jun 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,000",80 - 90,"900 - 1,000",Jul 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,200",80 - 90,"900 - 1,000",Aug 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,500",90 - 100,"1,000 - 1,100",Aug 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Aug 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,150",90 - 100,"1,000 - 1,100",Aug 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,050",80 - 90,800 - 900,Aug 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,200",80 - 90,800 - 900,Aug 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,4,"3,100",130 - 140,"1,400 - 1,500",Aug 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,100",90 - 100,"1,000 - 1,100",Jul 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,300",80 - 90,"900 - 1,000",Aug 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,200",90 - 100,"1,000 - 1,100",Aug 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,4,"2,700",130 - 140,"1,400 - 1,500",Sep 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,300",90 - 100,"1,000 - 1,100",Sep 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,200",80 - 90,800 - 900,Sep 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,100",80 - 90,"900 - 1,000",Sep 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,000",80 - 90,800 - 900,Sep 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Sep 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",Sep 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,300",90 - 100,"1,000 - 1,100",Sep 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,550",110 - 120,"1,200 - 1,300",Sep 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,100",80 - 90,"900 - 1,000",Oct 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,250",90 - 100,"1,000 - 1,100",Oct 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,100",80 - 90,800 - 900,Oct 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,100",90 - 100,"1,000 - 1,100",Oct 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"3,200",120 - 130,"1,300 - 1,400",Oct 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,300",90 - 100,"1,000 - 1,100",Oct 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"1,900",80 - 90,800 - 900,Oct 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,250",110 - 120,"1,200 - 1,300",Nov 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,500",110 - 120,"1,200 - 1,300",Nov 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,250",80 - 90,800 - 900,Nov 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Nov 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,200",90 - 100,"1,000 - 1,100",Dec 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Dec 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,400",90 - 100,"1,000 - 1,100",Dec 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Dec 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,570",110 - 120,"1,200 - 1,300",Dec 2020
CHANGI GREEN,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,400",90 - 100,"1,000 - 1,100",Dec 2020
CHANGI GROVE,MARIAM CLOSE,17,Detached House,NA,"3,000",140 - 150,"1,500 - 1,600",Apr 2020
CHANGI GROVE,LENGKOK MARIAM,17,Detached House,NA,"5,000",420 - 430,"4,500 - 4,600",May 2020
CHANGI GROVE,MARIAM CLOSE,17,Detached House,NA,"3,500",140 - 150,"1,500 - 1,600",Mar 2020
CHANGI GROVE,LENGKOK MARIAM,17,Detached House,NA,"3,150",190 - 200,"2,000 - 2,100",Jul 2020
CHANGI GROVE,LENGKOK MARIAM,17,Detached House,NA,"4,500",210 - 220,"2,300 - 2,400",Sep 2020
CHANGI GROVE,MARIAM CLOSE,17,Detached House,NA,"3,500",200 - 210,"2,200 - 2,300",Oct 2020
CHANGI GROVE,LENGKOK MARIAM,17,Detached House,NA,"3,600",200 - 210,"2,100 - 2,200",Sep 2020
CHANGI GROVE,JALAN MARIAM,17,Detached House,NA,"4,500",210 - 220,"2,300 - 2,400",Dec 2020
CHANGI HEIGHTS,JALAN SINAR BINTANG,17,Terrace House,NA,"4,500",160 - 170,"1,700 - 1,800",Feb 2020
CHANGI HEIGHTS,TOH HEIGHTS,17,Semi-Detached House,NA,"4,800",260 - 270,"2,800 - 2,900",Apr 2020
CHANGI HEIGHTS,JALAN SINAR BULAN,17,Terrace House,NA,"4,000",160 - 170,"1,700 - 1,800",Feb 2020
CHANGI HEIGHTS,JALAN SINAR BULAN,17,Terrace House,NA,"4,200",170 - 180,"1,800 - 1,900",Feb 2020
CHANGI HEIGHTS,JALAN SINAR BULAN,17,Terrace House,NA,"3,900",160 - 170,"1,800 - 1,900",Aug 2020
CHANGI HEIGHTS,JALAN SINAR BULAN,17,Terrace House,NA,"4,000",160 - 170,"1,700 - 1,800",Oct 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Jun 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",Jan 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",130 - 140,"1,400 - 1,500",Jan 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"3,100",150 - 160,"1,600 - 1,700",Jan 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,900",130 - 140,"1,400 - 1,500",Jan 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,2,"2,300",90 - 100,"1,000 - 1,100",Apr 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Apr 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Apr 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,700",110 - 120,"1,200 - 1,300",Apr 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Jun 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,700",110 - 120,"1,200 - 1,300",Apr 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Jun 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Apr 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",May 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Feb 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,2,"2,450",90 - 100,"1,000 - 1,100",May 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",130 - 140,"1,400 - 1,500",May 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",Apr 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",May 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"3,500",170 - 180,"1,800 - 1,900",May 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",May 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,100",130 - 140,"1,400 - 1,500",Feb 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"3,000",130 - 140,"1,400 - 1,500",Mar 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Mar 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Mar 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,550",100 - 110,"1,100 - 1,200",Mar 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Apr 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Mar 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,750",100 - 110,"1,100 - 1,200",Feb 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Jan 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,730",100 - 110,"1,100 - 1,200",Mar 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Apr 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Mar 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Jan 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,350",130 - 140,"1,400 - 1,500",Feb 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,950",110 - 120,"1,200 - 1,300",Feb 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,2,"2,350",90 - 100,"1,000 - 1,100",Feb 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Jan 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,750",110 - 120,"1,200 - 1,300",Jan 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Feb 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,850",110 - 120,"1,200 - 1,300",Mar 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,200",130 - 140,"1,400 - 1,500",Jul 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,700",110 - 120,"1,200 - 1,300",Jun 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Jul 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Jul 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,2,"2,250",90 - 100,"1,000 - 1,100",Jun 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,400",130 - 140,"1,400 - 1,500",Jul 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Jul 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,700",110 - 120,"1,200 - 1,300",Jun 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"5,000",320 - 330,"3,400 - 3,500",Jun 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,000",130 - 140,"1,400 - 1,500",Jul 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,850",110 - 120,"1,200 - 1,300",Jul 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,850",100 - 110,"1,100 - 1,200",Jul 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Aug 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Aug 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,400",100 - 110,"1,100 - 1,200",Aug 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,400",100 - 110,"1,100 - 1,200",Aug 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,200",130 - 140,"1,400 - 1,500",Jul 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Aug 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",Sep 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,300",130 - 140,"1,400 - 1,500",Sep 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Sep 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Sep 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,600",130 - 140,"1,400 - 1,500",Sep 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"3,150",110 - 120,"1,200 - 1,300",Oct 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,2,"2,400",90 - 100,"1,000 - 1,100",Oct 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,2,"2,300",90 - 100,"1,000 - 1,100",Oct 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Oct 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,750",110 - 120,"1,200 - 1,300",Oct 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,2,"2,400",90 - 100,"1,000 - 1,100",Nov 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",Nov 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,200",130 - 140,"1,400 - 1,500",Nov 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,389",130 - 140,"1,400 - 1,500",Nov 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",130 - 140,"1,400 - 1,500",Nov 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,600",110 - 120,"1,200 - 1,300",Nov 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,000",130 - 140,"1,400 - 1,500",Nov 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Dec 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Dec 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Dec 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,4,"3,500",130 - 140,"1,400 - 1,500",Dec 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Dec 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,500",110 - 120,"1,200 - 1,300",Dec 2020
CHANGI RISE CONDOMINIUM,SIMEI RISE,18,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Dec 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",Apr 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,2,"2,500",80 - 90,"900 - 1,000",Feb 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,1,"1,600",50 - 60,600 - 700,May 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",May 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,600",110 - 120,"1,200 - 1,300",Mar 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",Feb 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,2,"2,000",80 - 90,"900 - 1,000",Jan 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",Jul 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,1,"1,800",50 - 60,600 - 700,Jul 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,700",110 - 120,"1,200 - 1,300",Jun 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,2,"2,000",80 - 90,"900 - 1,000",Jul 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,2,"2,000",80 - 90,"900 - 1,000",Aug 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,1,"1,850",50 - 60,600 - 700,Sep 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,500",140 - 150,"1,500 - 1,600",Sep 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,1,"1,900",50 - 60,600 - 700,Oct 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,500",130 - 140,"1,400 - 1,500",Nov 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,800",130 - 140,"1,400 - 1,500",Nov 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Nov 2020
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,500",130 - 140,"1,400 - 1,500",Dec 2020
CHAPEL COURT,SEA AVENUE,15,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Jan 2020
CHAPEL COURT,SEA AVENUE,15,Non-landed Properties,2,"2,800",90 - 100,"900 - 1,000",Aug 2020
CHAPEL COURT,SEA AVENUE,15,Non-landed Properties,1,"1,800",80 - 90,800 - 900,Sep 2020
CHAPEL COURT,SEA AVENUE,15,Non-landed Properties,3,"3,450",140 - 150,"1,500 - 1,600",Nov 2020
CHAPEL LODGE,LORONG STANGEE,15,Non-landed Properties,3,"2,800",140 - 150,"1,500 - 1,600",Feb 2020
CHAPEL LODGE,LORONG STANGEE,15,Non-landed Properties,1,"2,200",70 - 80,800 - 900,Mar 2020
CHAPEL LODGE,LORONG STANGEE,15,Non-landed Properties,1,"2,100",70 - 80,800 - 900,Aug 2020
CHAPEL LODGE,LORONG STANGEE,15,Non-landed Properties,3,"2,900",140 - 150,"1,500 - 1,600",Sep 2020
CHAPEL LODGE,LORONG STANGEE,15,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Sep 2020
CHAPEL LODGE,LORONG STANGEE,15,Non-landed Properties,3,"2,800",140 - 150,"1,500 - 1,600",Oct 2020
CHAPEL LODGE,LORONG STANGEE,15,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Oct 2020
CHAPEL LODGE,LORONG STANGEE,15,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",Oct 2020
CHARISMA VIEW,JALAN JURONG KECHIL,21,Non-landed Properties,2,"2,600",90 - 100,"1,000 - 1,100",Jan 2020
CHARISMA VIEW,JALAN JURONG KECHIL,21,Non-landed Properties,1,"2,000",60 - 70,600 - 700,Feb 2020
CHARISMA VIEW,JALAN JURONG KECHIL,21,Non-landed Properties,3,"2,900",120 - 130,"1,300 - 1,400",Mar 2020
CHARISMA VIEW,JALAN JURONG KECHIL,21,Non-landed Properties,1,"2,000",60 - 70,600 - 700,Aug 2020
CHARISMA VIEW,JALAN JURONG KECHIL,21,Non-landed Properties,4,"5,000",290 - 300,"3,200 - 3,300",Oct 2020
CHARISMA VIEW,JALAN JURONG KECHIL,21,Non-landed Properties,1,"2,000",60 - 70,600 - 700,Nov 2020
CHARISMA VIEW,JALAN JURONG KECHIL,21,Non-landed Properties,3,"3,800",160 - 170,"1,700 - 1,800",Dec 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,2,"2,800",90 - 100,"1,000 - 1,100",Apr 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,3,"3,400",110 - 120,"1,200 - 1,300",Mar 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Mar 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,2,"2,850",90 - 100,"900 - 1,000",Jan 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,3,"4,100",110 - 120,"1,200 - 1,300",Jan 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,2,"2,900",90 - 100,"900 - 1,000",Jul 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,2,"2,800",90 - 100,"900 - 1,000",Jul 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,2,"2,750",90 - 100,"900 - 1,000",Jun 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,3,"4,400",210 - 220,"2,200 - 2,300",Jun 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Jul 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Aug 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Aug 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,2,"2,850",90 - 100,"900 - 1,000",Oct 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,2,"2,850",90 - 100,"900 - 1,000",Nov 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,3,"4,350",200 - 210,"2,100 - 2,200",Nov 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,2,"2,700",90 - 100,"900 - 1,000",Oct 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,2,"2,700",90 - 100,"1,000 - 1,100",Oct 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Dec 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,2,"2,700",90 - 100,"900 - 1,000",Dec 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,3,"3,350",110 - 120,"1,200 - 1,300",Dec 2020
CHARLESTON,SHANGHAI ROAD,10,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Dec 2020
CHARLTON 27,SURIN AVENUE,19,Terrace House,NA,"6,900",550 - 560,"5,900 - 6,000",Jan 2020
CHARLTON 27,SURIN AVENUE,19,Terrace House,NA,"6,900",550 - 560,"5,900 - 6,000",Jan 2020
CHARLTON CORNER,CHARLTON LANE,19,Non-landed Properties,NA,"2,000",70 - 80,800 - 900,May 2020
CHARLTON CORNER,CHARLTON LANE,19,Non-landed Properties,NA,"2,000",70 - 80,800 - 900,Mar 2020
CHARLTON PARK,AROOZOO AVENUE,19,Semi-Detached House,NA,"5,500",320 - 330,"3,400 - 3,500",Jan 2020
CHARLTON PARK,AROOZOO AVENUE,19,Semi-Detached House,NA,"3,600",210 - 220,"2,300 - 2,400",Apr 2020
CHARLTON PARK,AROOZOO AVENUE,19,Semi-Detached House,NA,"4,500",320 - 330,"3,400 - 3,500",May 2020
CHARLTON PARK,SURIN AVENUE,19,Semi-Detached House,NA,"3,800",220 - 230,"2,300 - 2,400",Mar 2020
CHARLTON PARK,JALAN SAMARINDA,19,Terrace House,NA,"4,200",160 - 170,"1,800 - 1,900",Jan 2020
CHARLTON PARK,CHARLTON ROAD,19,Terrace House,NA,"3,800",300 - 310,"3,200 - 3,300",Jun 2020
CHARLTON PARK,JALAN MASTULI,19,Terrace House,NA,"3,300",180 - 190,"1,900 - 2,000",Jun 2020
CHARLTON PARK,SURIN AVENUE,19,Terrace House,NA,"3,600",230 - 240,"2,500 - 2,600",Jul 2020
CHARLTON PARK,JALAN GENENG,19,Terrace House,NA,"3,000",140 - 150,"1,500 - 1,600",Aug 2020
CHARLTON PARK,CHARLTON ROAD,19,Terrace House,NA,"3,300",300 - 310,"3,200 - 3,300",Sep 2020
CHARLTON PARK,AROOZOO AVENUE,19,Terrace House,NA,"2,400",180 - 190,"1,900 - 2,000",Sep 2020
